date,Microsoft,Apple,Amazon,IBM,Nike
2011-09-12,25.89,379.94,216.56,162.42,84.36
2011-09-09,25.74,377.48,211.39,161.37,82.5
2011-09-08,26.22,384.14,217.26,165.25,85.33
2011-09-07,26.0,383.93,219.9,167.31,86.51
2011-09-06,25.51,379.74,216.18,165.11,83.76
2011-09-02,25.8,374.05,210.0,166.98,84.04
2011-09-01,26.21,381.03,212.54,170.33,86.55
2011-08-31,26.6,384.83,215.23,171.91,86.65
2011-08-30,26.23,389.99,210.92,172.51,86.37
2011-08-29,25.84,389.97,206.53,172.62,88.54
2011-08-26,25.25,383.58,199.27,169.14,86.29
2011-08-25,24.57,373.72,192.03,165.58,83.76
2011-08-24,24.9,376.18,193.73,166.76,85.8
2011-08-23,24.72,373.6,193.55,164.32,83.59
2011-08-22,23.98,356.44,177.54,158.98,79.25
2011-08-19,24.05,356.03,178.93,157.54,78.58
2011-08-18,24.67,366.05,182.52,163.83,79.92
2011-08-17,25.245,380.44,195.93,171.48,82.55
2011-08-16,25.35,380.48,197.68,171.24,83.22
2011-08-15,25.51,383.41,202.95,172.99,85.13
2011-08-12,25.1,376.99,202.3,168.2,84.24
2011-08-11,25.19,373.7,198.36,166.73,83.25
2011-08-10,24.2,363.69,194.13,162.54,79.33
2011-08-09,25.58,374.01,205.09,170.61,82.5
2011-08-08,24.48,353.21,193.7,166.22,79.19
2011-08-05,25.68,373.62,202.7,172.98,83.87
2011-08-04,25.94,377.37,201.48,171.48,81.55
2011-08-03,26.92,392.57,209.96,178.83,87.08
2011-08-02,26.8,388.91,211.7,178.05,85.11
2011-08-01,27.27,396.75,221.32,180.75,89.34
2011-07-29,27.4,390.48,222.52,181.85,90.15
2011-07-28,27.72,391.82,223.9,181.8,90.48
2011-07-27,27.33,392.59,222.518,181.35,88.72
2011-07-26,28.08,403.41,214.18,182.93,90.33
2011-07-25,27.91,398.5,213.49,183.7,90.93
2011-07-22,27.53,393.3,216.52,185.18,91.71
2011-07-21,27.095,387.29,213.21,184.9,91.84
2011-07-20,27.06,386.9,215.55,183.65,90.6
2011-07-19,27.54,376.85,218.06,185.21,90.74
2011-07-18,26.59,373.8,211.53,175.28,90.64
2011-07-15,26.78,364.92,212.87,175.54,91.7
2011-07-14,26.47,357.77,210.38,174.23,91.96
2011-07-13,26.63,358.02,213.5,174.32,92.05
2011-07-12,26.54,353.75,211.23,174.05,91.23
2011-07-11,26.63,354.0,212.55,174.99,91.43
2011-07-08,26.92,359.71,218.28,176.49,93.24
2011-07-07,26.77,357.2,216.74,176.48,93.66
2011-07-06,26.33,351.76,214.19,177.71,92.35
2011-07-05,26.03,349.43,213.19,175.43,91.74
2011-07-01,26.02,343.26,209.49,174.54,91.82
2011-06-30,26.0,335.67,204.49,171.55,89.98
2011-06-29,25.62,334.04,204.18,170.54,89.78
2011-06-28,25.8,335.26,202.35,170.01,89.9
2011-06-27,25.2,332.04,201.25,167.62,81.62
2011-06-24,24.3,326.35,192.55,165.07,81.18
2011-06-23,24.63,331.23,194.16,166.12,82.19
2011-06-22,24.65,322.61,191.63,165.68,81.95
2011-06-21,24.76,325.3,194.23,166.22,84.51
2011-06-20,24.47,315.32,187.72,165.02,83.23
2011-06-17,24.26,320.26,186.37,164.44,81.11
2011-06-16,23.995,325.16,183.65,162.67,80.29
2011-06-15,23.74,326.75,185.98,162.33,80.39
2011-06-14,24.22,332.44,189.96,164.12,82.24
2011-06-13,24.04,326.6,186.29,163.17,80.51
2011-06-10,23.705,325.9,186.53,163.18,79.66
2011-06-09,23.96,331.49,189.68,164.84,80.67
2011-06-08,23.94,332.24,188.05,164.34,80.1
2011-06-07,24.06,332.04,187.55,163.69,81.9
2011-06-06,24.01,338.04,185.69,164.75,79.77
2011-06-03,23.905,343.44,188.32,165.05,80.36
2011-06-02,24.22,346.102,193.65,166.09,81.15
2011-06-01,24.43,345.51,192.395,166.56,82.15
2011-05-31,25.01,347.83,196.69,168.93,84.45
2011-05-27,24.76,337.41,194.13,167.5,84.62
2011-05-26,24.67,335.0,195.0,167.18,84.07
2011-05-25,24.19,336.78,192.26,167.75,83.19
2011-05-24,24.15,332.19,193.27,167.99,84.33
2011-05-23,24.17,334.4,196.22,168.26,83.62
2011-05-20,24.49,335.22,198.65,170.16,85.05
2011-05-19,24.715,340.53,198.805,170.59,86.11
2011-05-18,24.69,339.87,197.09,170.44,84.83
2011-05-17,24.52,336.14,194.81,170.5,84.89
2011-05-16,24.57,333.3,192.51,168.86,85.27
2011-05-13,25.03,340.5,202.56,169.92,86.26
2011-05-12,25.32,346.57,206.07,172.24,84.58
2011-05-11,25.36,347.23,204.38,169.5,82.66
2011-05-10,25.67,349.45,203.94,170.38,83.5
2011-05-09,25.83,347.6,200.8,169.1,82.91
2011-05-06,25.87,346.66,197.6,168.89,82.02
2011-05-05,25.79,346.75,197.11,168.46,82.61
2011-05-04,26.06,349.57,199.97,170.62,82.79
2011-05-03,25.81,348.2,198.45,172.87,81.66
2011-05-02,25.66,346.28,201.19,172.15,82.24
2011-04-29,25.92,350.13,195.81,170.58,82.32
2011-04-28,26.71,346.75,195.07,170.78,82.57
2011-04-27,26.38,350.15,196.63,170.37,81.12
2011-04-26,26.19,350.42,182.3,168.49,79.96
2011-04-25,25.61,353.009,185.42,167.67,80.11
2011-04-21,25.52,350.696,185.89,168.28,80.19
2011-04-20,25.76,342.41,183.87,164.75,80.07
2011-04-19,25.15,337.86,178.82,165.4,78.73
2011-04-18,25.08,331.85,178.34,165.94,78.58
2011-04-15,25.37,327.46,180.01,166.21,78.73
2011-04-14,25.42,332.42,181.82,164.97,80.08
2011-04-13,25.63,336.13,182.29,163.95,79.41
2011-04-12,25.64,332.4,180.48,163.25,78.2
2011-04-11,25.98,330.8,184.04,163.95,78.13
2011-04-08,26.07,335.06,184.71,164.05,77.39
2011-04-07,26.2,338.08,184.91,164.38,78.09
2011-04-06,26.15,338.04,182.76,164.04,78.67
2011-04-05,25.78,338.89,185.29,163.99,77.93
2011-04-04,25.55,341.19,182.94,164.25,77.41
2011-04-01,25.48,344.56,180.13,164.27,76.53
2011-03-31,25.39,348.5075,180.13,163.07,75.7
2011-03-30,25.61,348.63,179.42,163.6,76.75
2011-03-29,25.49,350.96,174.62,162.88,76.36
2011-03-28,25.41,350.44,169.35,161.37,75.89
2011-03-25,25.62,351.54,170.98,162.18,76.66
2011-03-24,25.81,344.97,171.1,160.04,76.73
2011-03-23,25.54,339.19,165.32,159.53,77.22
2011-03-22,25.295,341.2,162.6,158.0,75.45
2011-03-21,25.33,339.3,164.525,157.68,76.84
2011-03-18,24.8,330.67,161.82,155.89,77.59
2011-03-17,24.78,334.64,160.97,154.18,85.41
2011-03-16,24.79,330.01,164.7,153.0,84.82
2011-03-15,25.39,345.43,165.08,159.02,85.33
2011-03-14,25.69,353.56,166.73,161.39,86.21
2011-03-11,25.68,351.99,168.07,162.43,87.17
2011-03-10,25.41,346.67,166.14,162.02,88.18
2011-03-09,25.89,352.47,169.05,165.86,88.95
2011-03-08,25.91,355.76,166.89,162.28,89.19
2011-03-07,25.72,355.36,169.08,159.93,88.92
2011-03-04,25.9525,360.0,171.67,161.83,89.88
2011-03-03,26.2,359.56,172.79,163.48,89.84
2011-03-02,26.0775,352.12,172.02,160.16,88.33
2011-03-01,26.16,349.31,169.44,159.97,87.7
2011-02-28,26.58,353.21,173.29,161.88,89.03
2011-02-25,26.55,348.16,177.24,162.28,87.98
2011-02-24,26.77,342.88,177.75,160.77,86.52
2011-02-23,26.59,342.62,176.68,160.18,86.19
2011-02-22,26.59,338.61,180.42,161.95,87.23
2011-02-18,27.06,350.56,186.5,164.84,88.82
2011-02-17,27.21,358.3,187.76,164.24,86.04
2011-02-16,27.02,363.13,186.62,163.4,85.75
2011-02-15,26.96,359.9,189.03,162.84,85.55
2011-02-14,27.23,359.18,190.42,163.22,85.77
2011-02-11,27.25,356.85,189.25,163.85,86.21
2011-02-10,27.5,354.54,186.21,164.09,86.79
2011-02-09,27.97,358.16,185.3,164.65,87.25
2011-02-08,28.2825,355.2,183.06,166.05,86.71
2011-02-07,28.1975,351.88,176.43,164.82,86.5
2011-02-04,27.77,346.5,175.93,164.0,85.74
2011-02-03,27.65,343.44,173.71,163.53,83.8
2011-02-02,27.94,344.32,173.53,163.3,83.91
2011-02-01,27.9925,345.03,172.11,163.56,83.55
2011-01-31,27.725,339.32,169.64,162.0,82.48
2011-01-28,27.751,336.1,171.14,159.21,81.46
2011-01-27,28.87,343.21,184.45,161.07,82.77
2011-01-26,28.78,343.85,175.39,161.04,84.0
2011-01-25,28.45,341.4,176.7,161.44,82.88
2011-01-24,28.38,337.45,176.85,159.63,82.66
2011-01-21,28.02,326.72,177.42,155.5,82.3
2011-01-20,28.3525,332.68,181.96,155.8,83.07
2011-01-19,28.47,338.84,186.87,155.69,83.66
2011-01-18,28.66,340.65,191.25,150.65,84.06
2011-01-14,28.3,348.48,188.75,150.0,84.07
2011-01-13,28.19,345.68,185.53,148.82,82.56
2011-01-12,28.55,344.42,184.08,149.1,83.73
2011-01-11,28.11,341.64,184.34,147.28,84.02
2011-01-10,28.22,342.455,184.68,147.64,84.17
2011-01-07,28.6,336.12,185.49,147.93,83.53
2011-01-06,28.82,333.73,185.86,148.66,83.76
2011-01-05,28.0,334.0,187.42,147.05,84.52
2011-01-04,28.0875,331.29,185.01,147.64,83.97
2011-01-03,27.98,329.57,184.22,147.48,86.09
2010-12-31,27.91,322.56,180.0,146.76,85.42
2010-12-30,27.85,323.66,182.75,146.67,85.76
2010-12-29,27.97,325.29,183.37,146.52,85.27
2010-12-28,28.01,325.47,181.09,145.71,86.33
2010-12-27,28.07,324.68,182.14,145.34,85.83
2010-12-23,28.3,323.6,182.59,145.89,86.05
2010-12-22,28.1875,325.16,184.76,145.95,86.95
2010-12-21,28.07,324.205,184.75,145.74,92.3
2010-12-20,27.81,322.21,183.29,144.51,90.27
2010-12-17,27.9025,320.61,177.58,145.0,90.05
2010-12-16,27.9875,321.25,178.04,144.55,89.23
2010-12-15,27.85,320.36,175.57,144.72,88.58
2010-12-14,27.62,320.29,173.94,145.82,89.28
2010-12-13,27.245,321.67,174.25,144.28,89.23
2010-12-10,27.34,320.56,175.62,144.82,87.8
2010-12-09,27.08,319.7575,174.85,144.3,87.47
2010-12-08,27.23,321.01,176.29,144.98,87.32
2010-12-07,26.87,318.21,176.77,144.02,87.19
2010-12-06,26.84,320.15,178.05,144.99,87.73
2010-12-03,27.02,317.44,175.68,145.38,87.53
2010-12-02,26.89,318.15,176.53,145.18,87.83
2010-12-01,26.04,316.4,176.55,144.41,87.64
2010-11-30,25.2575,311.15,175.4,141.46,86.13
2010-11-29,25.31,316.87,179.49,142.89,85.16
2010-11-26,25.25,315.0,177.2,143.9,85.96
2010-11-24,25.37,314.795,177.25,145.81,86.53
2010-11-23,25.12,308.73,168.2,143.18,85.26
2010-11-22,25.73,313.36,170.39,145.39,85.92
2010-11-19,25.69,306.73,164.82,145.05,85.81
2010-11-18,25.8375,308.43,164.17,144.36,82.47
2010-11-17,25.57,300.5,158.35,141.95,81.39
2010-11-16,25.81,301.59,157.78,142.24,80.51
2010-11-15,26.2,307.035,158.9,143.64,81.8
2010-11-12,26.27,308.03,165.68,143.74,82.62
2010-11-11,26.68,316.655,170.37,145.43,83.67
2010-11-10,26.94,318.03,173.33,146.55,83.88
2010-11-09,26.95,316.08,170.27,146.14,83.2
2010-11-08,26.81,318.62,171.99,146.46,83.61
2010-11-05,26.85,317.13,170.77,146.92,84.11
2010-11-04,27.14,318.27,168.93,146.79,83.41
2010-11-03,27.03,312.8,168.47,144.17,81.83
2010-11-02,27.39,309.36,164.61,143.84,81.75
2010-11-01,26.95,304.18,162.58,143.32,81.1
2010-10-29,26.665,300.98,165.23,143.6,81.44
2010-10-28,26.28,305.24,166.84,140.9,81.11
2010-10-27,26.05,307.83,167.51,141.43,81.03
2010-10-26,25.9,308.05,169.95,140.67,81.82
2010-10-25,25.19,308.84,169.0,139.84,82.05
2010-10-22,25.3775,307.47,169.13,139.67,81.92
2010-10-21,25.42,309.52,164.97,139.83,82.11
2010-10-20,25.31,310.53,158.67,139.07,81.24
2010-10-19,25.1,309.49,158.67,138.03,80.73
2010-10-18,25.82,318.0,163.56,142.83,81.66
2010-10-15,25.54,314.74,164.64,141.06,82.0
2010-10-14,25.23,302.31,155.53,141.5,81.77
2010-10-13,25.34,300.14,155.17,140.37,82.02
2010-10-12,24.83,298.54,156.48,139.85,81.89
2010-10-11,24.59,295.36,153.03,139.66,81.98
2010-10-08,24.57,294.07,155.55,138.85,82.04
2010-10-07,24.53,289.22,156.27,138.72,80.99
2010-10-06,24.43,289.19,155.4,137.84,81.31
2010-10-05,24.35,288.94,160.87,137.66,81.3
2010-10-04,23.91,278.64,155.39,135.25,79.88
2010-10-01,24.38,282.52,153.71,135.64,80.25
2010-09-30,24.49,283.75,157.06,134.14,80.14
2010-09-29,24.5,287.37,158.99,135.48,79.93
2010-09-28,24.6775,286.86,159.7,134.89,80.64
2010-09-27,24.7325,291.164,159.37,134.65,79.11
2010-09-24,24.775,292.32,160.73,134.11,79.57
2010-09-23,24.43,288.92,152.85,131.67,77.67
2010-09-22,24.61,287.75,151.83,132.57,77.31
2010-09-21,25.15,283.77,150.73,131.98,77.69
2010-09-20,25.43,283.23,151.3048,131.79,78.37
2010-09-17,25.22,275.37,148.325,130.19,77.26
2010-09-16,25.33,276.57,148.13,129.67,76.64
2010-09-15,25.115,270.22,145.45,129.43,76.56
2010-09-14,25.03,268.06,145.75,128.85,75.27
2010-09-13,25.11,267.04,145.07,129.61,74.68
2010-09-10,23.85,263.41,142.44,127.99,73.75
2010-09-09,24.01,263.07,140.38,126.36,73.92
2010-09-08,23.93,262.92,139.14,126.08,74.14
2010-09-07,23.96,257.81,137.22,125.95,74.02
2010-09-03,24.29,258.77,138.79,127.58,74.25
2010-09-02,23.94,252.17,135.21,125.04,72.96
2010-09-01,23.9,250.33,132.49,125.77,72.13
2010-08-31,23.465,243.1,124.83,123.13,70.0
2010-08-30,23.64,242.5,123.79,123.4,70.36
2010-08-27,23.93,241.62,126.64,124.73,70.94
2010-08-26,23.82,240.28,124.86,122.78,70.39
2010-08-25,24.1,242.89,126.85,125.27,70.13
2010-08-24,24.04,239.93,124.53,124.9,70.05
2010-08-23,24.28,245.8,126.6,126.47,70.95
2010-08-20,24.23,249.64,127.76,127.5,71.26
2010-08-19,24.44,249.88,127.57,128.9,71.34
2010-08-18,24.82,253.07,129.65,129.3925,72.24
2010-08-17,24.71,251.97,128.86,128.45,71.71
2010-08-16,24.5,247.64,126.07,127.77,71.06
2010-08-13,24.4,249.1,124.69,127.87,70.58
2010-08-12,24.49,251.79,126.56,128.3,71.52
2010-08-11,24.86,250.19,125.89,129.83,72.08
2010-08-10,25.07,259.41,130.0,131.84,73.91
2010-08-09,25.61,261.75,128.83,132.0,74.12
2010-08-06,25.55,260.091,128.32,130.14,73.96
2010-08-05,25.37,261.7,127.83,131.83,74.06
2010-08-04,25.73,262.98,127.58,131.27,74.0
2010-08-03,26.16,261.93,122.42,130.37,73.1
2010-08-02,26.33,261.85,120.07,130.76,74.32
2010-07-30,25.81,257.25,117.89,128.4,73.64
2010-07-29,26.03,258.11,116.86,128.02,73.53
2010-07-28,25.95,260.96,117.13,128.43,73.11
2010-07-27,26.16,264.08,117.13,128.63,73.68
2010-07-26,26.1,259.28,118.4,128.41,73.22
2010-07-23,25.81,259.94,118.87,128.38,72.74
2010-07-22,25.84,259.024,120.07,127.47,71.56
2010-07-21,25.12,254.24,117.43,125.27,69.65
2010-07-20,25.48,251.89,120.1,126.55,69.84
2010-07-19,25.23,245.58,119.94,129.79,68.61
2010-07-16,24.89,249.9,118.49,128.03,68.96
2010-07-15,25.51,251.45,122.06,130.72,70.65
2010-07-14,25.44,252.727,123.3,130.72,70.54
2010-07-13,25.13,251.798,123.65,130.48,70.47
2010-07-12,24.83,257.285,119.51,128.67,69.81
2010-07-09,24.27,259.62,117.26,127.96,70.15
2010-07-08,24.4095,258.09,116.22,127.97,70.28
2010-07-07,24.3,258.665,113.43,127.0,68.56
2010-07-06,23.82,248.63,110.06,123.46,67.21
2010-07-02,23.27,246.94,109.14,121.86,67.86
2010-07-01,23.16,248.48,110.96,122.57,68.07
2010-06-30,23.01,251.53,109.26,123.48,67.55
2010-06-29,23.31,256.17,108.61,125.09,68.17
2010-06-28,24.31,268.3,117.8,128.98,70.5
2010-06-25,24.5325,266.7,121.0,127.12,70.12
2010-06-24,25.0,269.0,118.33,128.19,69.63
2010-06-23,25.308000000000003,270.97,121.45,130.11,72.52
2010-06-22,25.77,273.85,122.307,129.3,72.46
2010-06-21,25.95,270.17,122.55,130.65,74.35
2010-06-18,26.44,274.074,125.83,130.15,74.94
2010-06-17,26.37,271.87,125.89,130.98,74.57
2010-06-16,26.32,267.25,126.9,130.35,73.83
2010-06-15,26.5825,259.69,126.84,129.79,73.98
2010-06-14,25.495,254.28,123.83,128.5,72.22
2010-06-11,25.66,253.51,123.03,128.45,72.33
2010-06-10,25.0,250.51,123.21,127.68,71.75
2010-06-09,24.79,243.2,117.91,123.9,70.01
2010-06-08,25.11,249.33,118.835,123.72,70.26
2010-06-07,25.29,250.94,122.01,124.13,69.59
2010-06-04,25.79,255.965,122.77,125.28,70.77
2010-06-03,26.86,263.12,128.76,127.96,73.63
2010-06-02,26.46,263.95,126.31,127.41,73.0
2010-06-01,25.89,260.83,123.24,124.34,71.18
2010-05-28,25.8,256.88,125.46,125.26,72.38
2010-05-27,26.0,253.35,126.7,126.39,73.9
2010-05-26,25.01,244.109,123.21,123.23,72.52
2010-05-25,26.07,245.22,124.86,124.52,72.91
2010-05-24,26.27,246.76,122.12,124.45,71.34
2010-05-21,26.84,242.32,122.72,125.42,71.39
2010-05-20,27.11,237.76,119.71,123.8,70.31
2010-05-19,28.24,248.34,124.59,128.86,72.25
2010-05-18,28.5975,252.36,126.28,129.95,72.93
2010-05-17,28.94,254.22,128.91,130.44,73.63
2010-05-14,28.93,253.82,128.533,131.19,73.74
2010-05-13,29.24,258.36,131.47,131.48,75.55
2010-05-12,29.44,262.09,133.87,132.68,77.85
2010-05-11,28.88,256.52,130.46,126.89,76.43
2010-05-10,28.94,253.99,131.29,126.27,76.65
2010-05-07,28.21,235.86,124.98,122.1,70.61
2010-05-06,28.98,246.25,128.71,123.92,72.3
2010-05-05,29.85,255.985,130.93,127.46,75.21
2010-05-04,30.13,258.68,129.83,128.12,77.35
2010-05-03,30.86,266.35,137.49,129.6,77.77
2010-04-30,30.535,261.09,137.1,129.0,75.91
2010-04-29,31.003,268.64,141.73,130.46,77.57
2010-04-28,30.91,261.6,139.35,130.1,76.44
2010-04-27,30.845,262.04,142.02,128.82,76.74
2010-04-26,31.11,269.5,147.11,130.73,78.02
2010-04-23,30.96,270.83,143.63,129.99,77.9
2010-04-22,31.39,266.4695,150.09,129.13,78.23
2010-04-21,31.332,259.22,146.43,128.99,76.72
2010-04-20,31.36,244.59,144.2,129.69,76.36
2010-04-19,31.039,247.07,142.43,132.23,75.58
2010-04-16,30.67,247.4,142.171,130.63,75.17
2010-04-15,30.87,248.92,145.82,130.89,75.64
2010-04-14,30.82,245.69,144.28,131.25,75.8
2010-04-13,30.45,242.43,140.16,129.03,75.51
2010-04-12,30.32,242.29,141.2,128.36,75.53
2010-04-09,30.34,241.79,140.06,128.76,75.18
2010-04-08,29.92,239.95,140.96,127.61,73.99
2010-04-07,29.35,240.6,134.87,128.48,73.59
2010-04-06,29.32,239.54,135.56,128.93,73.91
2010-04-05,29.27,238.49,131.49,129.35,74.11
2010-04-01,29.16,235.97,131.81,128.25,74.01
2010-03-31,29.2875,235.0,135.77,128.25,73.5
2010-03-30,29.77,235.845,136.579,128.77,73.81
2010-03-29,29.59,232.39,135.12,128.59,73.97
2010-03-26,29.66,230.9,135.06,129.26,73.89
2010-03-25,30.01,226.65,134.73,129.24,73.57
2010-03-24,29.65,229.37,128.04,128.53,73.38
2010-03-23,29.88,228.36,129.26,129.37,74.49
2010-03-22,29.6,224.75,130.47,127.98,73.88
2010-03-19,29.59,222.2499,130.35,127.71,73.52
2010-03-18,29.61,224.65,132.76,128.38,74.66
2010-03-17,29.63,224.12,131.34,127.76,70.88
2010-03-16,29.37,224.45,131.79,128.67,70.38
2010-03-15,29.29,223.84,131.13,127.83,70.39
2010-03-12,29.27,226.6,131.82,127.94,69.9
2010-03-11,29.18,225.5,133.58,127.6,69.75
2010-03-10,28.97,224.84,130.51,125.62,69.12
2010-03-09,28.8,223.02,128.82,125.55,68.93
2010-03-08,28.63,219.08,130.11,126.41,68.82
2010-03-05,28.5875,218.95,128.91,127.25,68.32
2010-03-04,28.63,210.71,128.53,126.72,67.63
2010-03-03,28.46,209.33,125.89,126.88,67.64
2010-03-02,28.46,208.85,125.53,127.42,68.03
2010-03-01,29.02,208.99,124.54,128.57,68.24
2010-02-26,28.67,204.62,118.4,127.16,67.6
2010-02-25,28.6,202.0,118.2,127.07,66.16
2010-02-24,28.63,200.656,119.72,127.59,64.93
2010-02-23,28.33,197.05900000000003,117.24,126.46,64.13
2010-02-22,28.73,200.416,118.01,126.85,64.31
2010-02-19,28.77,201.67,117.52,127.19,64.35
2010-02-18,28.969,202.928,118.08,127.81,64.44
2010-02-17,28.59,202.55,116.31,126.33,64.48
2010-02-16,28.35,203.4,117.53,125.23,63.65
2010-02-12,27.93,200.38,119.66,124.0,62.49
2010-02-11,28.12,198.67,120.09,123.73,62.95
2010-02-10,27.99,195.116,117.36,122.81,62.64
2010-02-09,28.01,196.19,118.03,123.21,62.51
2010-02-08,27.72,194.12,116.83,121.88,61.3
2010-02-05,28.02,195.46,117.39,122.97,61.7
2010-02-04,27.84,192.05,115.94,123.0,62.09
2010-02-03,28.63,199.23,119.1,125.66,64.0
2010-02-02,28.46,195.86,118.12,125.53,63.93
2010-02-01,28.41,194.73,118.87,124.67,64.1
2010-01-29,28.18,192.063,125.41,122.39,63.75
2010-01-28,29.16,199.29,126.03,123.75,63.52
2010-01-27,29.67,207.884,122.75,126.33,64.0
2010-01-26,29.5,205.94,119.48,125.75,63.74
2010-01-25,29.32,203.075,120.31,126.12,63.67
2010-01-22,28.96,197.75,121.43,125.5,62.98
2010-01-21,30.01,208.072,126.62,129.0,63.64
2010-01-20,30.585,211.725,125.78,130.25,64.18
2010-01-19,31.1,215.04,127.61,134.14,64.71
2010-01-15,30.86,205.93,127.14,131.78,64.39
2010-01-14,30.96,209.43,127.35,132.31,64.99
2010-01-13,30.35,210.65,129.11,130.23,65.4
2010-01-12,30.07,207.72,127.35,130.51,64.82
2010-01-11,30.27,210.11,130.308,129.48,64.91
2010-01-08,30.66,211.98,133.52,130.85,65.72
2010-01-07,30.452,210.58,130.0,129.55,65.85
2010-01-06,30.77,210.97,132.25,130.0,65.21
2010-01-05,30.96,214.38,134.69,130.85,65.61
2010-01-04,30.95,214.01,133.9,132.45,65.35
2009-12-31,30.48,210.732,134.52,130.9,66.07
2009-12-30,30.96,211.64,136.49,132.57,66.14
2009-12-29,31.39,209.1,139.41,131.85,66.21
2009-12-28,31.17,211.61,139.31,132.31,65.5
2009-12-24,31.0,209.04,138.47,130.57,65.25
2009-12-23,30.92,202.1,138.94,130.0,65.44
2009-12-22,30.82,200.36,133.75,129.93,65.1
2009-12-21,30.52,198.23,132.79,128.65,64.88
2009-12-18,30.36,195.43,128.48,127.91,64.42
2009-12-17,29.6,191.86,126.91,127.4,63.25
2009-12-16,30.1,195.03,128.36,128.71,64.05
2009-12-15,30.02,194.17,130.23,128.49,64.35
2009-12-14,30.11,196.98,131.38,129.93,64.16
2009-12-11,29.85,194.67,134.15,129.68,63.86
2009-12-10,29.87,196.43,135.38,129.34,62.7
2009-12-09,29.71,197.8,131.31,128.39,61.95
2009-12-08,29.57,189.87,134.11,126.8,63.53
2009-12-07,29.79,188.95,134.21,127.04,64.54
2009-12-04,29.98,193.32,137.58,127.25,64.3
2009-12-03,29.83,196.48,141.17,127.55,64.67
2009-12-02,29.78,196.23,142.25,127.21,65.35
2009-12-01,30.01,196.97,138.5,127.94,65.4
2009-11-30,29.41,199.91,135.91,126.35,64.89
2009-11-27,29.22,200.59,131.74,125.7,65.05
2009-11-25,29.79,204.19,134.03,127.28,65.7
2009-11-24,29.91,204.44,132.94,127.93,64.52
2009-11-23,29.94,205.88,133.0,128.2,64.49
2009-11-20,29.62,199.92,129.66,126.96,63.92
2009-11-19,29.78,200.51,128.99,127.54,63.56
2009-11-18,30.11,205.96,131.29,128.15,64.42
2009-11-17,30.0,207.0,131.25,128.63,64.96
2009-11-16,29.54,206.63,131.59,128.21,66.1
2009-11-13,29.63,204.45,132.97,127.03,64.42
2009-11-12,29.36,201.99,130.53,126.26,64.09
2009-11-11,29.12,203.25,129.91,127.19,64.93
2009-11-10,29.01,202.98,130.15,126.91,64.47
2009-11-09,28.99,201.46,126.67,126.0,65.32
2009-11-06,28.52,194.34,126.2,123.49,64.56
2009-11-05,28.47,194.0301,120.61,122.55,64.76
2009-11-04,28.06,190.81,117.1,121.29,62.73
2009-11-03,27.53,188.75,118.37,121.16,62.66
2009-11-02,27.88,189.31,118.84,120.56,62.5
2009-10-30,27.73,188.5,118.81,120.61,62.18
2009-10-29,28.22,196.35,122.577,122.87,63.71
2009-10-28,28.02,192.4,121.64,121.5,62.57
2009-10-27,28.59,197.37,122.07,120.65,64.09
2009-10-26,28.68,202.48,124.6399,120.11,63.75
2009-10-23,28.02,203.94,118.49,120.36,64.17
2009-10-22,26.59,205.2,93.45,122.69,65.19
2009-10-21,26.58,204.92,93.42,120.87,64.75
2009-10-20,26.37,198.76,94.98,122.82,65.09
2009-10-19,26.36,189.86,94.68,123.06,66.09
2009-10-16,26.5,188.05,95.32,121.64,65.1
2009-10-15,26.71,190.56,96.01,127.98,64.96
2009-10-14,25.96,191.29,97.46,128.35,64.9
2009-10-13,25.81,190.02,94.83,127.02,63.68
2009-10-12,25.72,190.81,93.6,127.04,63.25
2009-10-09,25.55,190.47,95.71,125.93,63.59
2009-10-08,25.67,189.27,95.22,122.29,64.02
2009-10-07,25.1,190.25,93.97,122.78,63.42
2009-10-06,25.11,190.01,90.91,121.35,63.09
2009-10-05,24.64,186.024,88.67,119.75,62.78
2009-10-02,24.96,184.9,89.85,119.02,62.02
2009-10-01,24.88,180.8599,91.04,117.9,62.5
2009-09-30,25.72,185.35,93.36,119.61,64.7
2009-09-29,25.75,185.38,91.72,118.81,60.09
2009-09-28,25.83,186.1519,92.21,119.33,59.0
2009-09-25,25.55,182.37,90.52,121.08,58.64
2009-09-24,25.94,183.82,92.11,120.94,58.17
2009-09-23,25.71,185.5,92.38,120.82,58.3
2009-09-22,25.77,184.48,93.75,121.61,58.57
2009-09-21,25.3,184.02,90.56,121.57,58.55
2009-09-18,25.26,185.02,90.28,122.11,58.59
2009-09-17,25.3,184.55,90.44,121.88,58.09
2009-09-16,25.2,181.87,90.7,121.82,57.18
2009-09-15,25.2,175.16,83.55,119.35,54.69
2009-09-14,25.0,173.72,83.86,118.88,54.91
2009-09-11,24.86,172.16,84.54,118.05,54.99
2009-09-10,25.0,172.56,83.85,117.67,55.42
2009-09-09,24.78,171.14,82.24,116.76,55.35
2009-09-08,24.82,172.93,80.9,117.16,55.24
2009-09-04,24.62,170.31,78.87,117.46,54.23
2009-09-03,24.11,166.55,78.46,116.33,53.73
